origem,destino,haversine_distance
24,1925,25318.7
24,6147,9902.0
24,8477,37734.0
24,6411,23748.7
24,1291,14812.4
24,5246,12956.0
24,646,31283.3
24,8702,43738.3
24,3107,14943.3
24,1303,4144.8
24,4718,34299.5
24,9368,2262.6
24,4856,14164.1
24,1640,3481.2
24,8519,11433.5
24,9974,15388.3
24,5186,12123.7
24,5103,651.5
24,536,29291.7
24,2515,10515.6
24,5023,5435.7
24,6533,11071.3
24,9754,27600.9
24,6775,10202.1
24,139,5296.8
24,2989,12512.9
24,2076,33685.7
24,9240,36234.6
24,8095,2700.6
24,1240,5142.7
24,1212,23028.4
24,9987,9192.6
24,1708,25994.0
24,6756,30380.7
24,8033,19442.1
24,3006,20810.0
24,8859,15873.7
24,1482,32357.1
24,7259,17234.1
24,4465,9627.6
24,487,16887.4
24,495,26137.6
24,4725,2512.2
24,9737,32323.0
24,494,8082.5
24,7883,23784.0
24,412,9421.2
24,8152,14215.9
24,1408,20626.3
24,3696,14682.0
24,3841,18273.1
24,7680,3576.9
24,3567,13536.6
24,6627,2201.9
24,8920,24225.4
24,3487,22777.9
24,9131,2175.1
24,831,20354.9
24,2929,38547.2
24,9175,2636.3
24,7100,939.2
24,4708,4738.0
24,9744,13596.6
24,820,25986.8
24,7517,21480.3
24,2946,38224.7
24,2115,30520.7
24,685,7349.7
24,9267,10524.9
24,555,42773.0
24,8601,25757.5
24,2959,30400.0
24,6747,4676.8
24,7056,41502.4
24,4467,25062.7
24,563,7758.4
24,4442,4254.2
24,5468,31169.6
24,9928,18521.8
24,4741,4378.7
24,6543,32431.9
24,8921,27743.2
24,4892,5435.2
24,4921,3174.3
24,2649,18331.5
24,5092,30918.7
24,5136,13120.2
24,925,19785.8
24,5276,8023.4
24,744,14443.5
24,729,45506.9
24,1024,15479.4
24,6658,35314.4
24,5788,24639.9
24,9185,3137.2
24,5796,15240.6
24,8646,20876.4
24,2343,10482.8
24,6168,14736.5
24,137,8738.6
24,6256,32659.3
24,6702,4858.7
24,8417,16234.1
24,6641,21622.8
24,7347,33044.1
24,8581,17047.2
24,4978,15186.9
24,7323,3899.9
24,1112,1958.4
24,4148,43419.7
24,6126,5396.2
24,6970,9551.8
24,2371,11768.6
24,8391,1518.0
24,8278,51983.3
24,2721,20339.7
24,2804,15850.4
24,6572,23939.1
24,6132,1977.3
24,6761,20676.2
24,6149,18962.0
24,3151,5080.1
24,2856,10240.5
24,2044,16469.1
24,6207,34508.2
24,6823,19408.6
24,3129,31569.2
24,3177,38864.3
24,1371,18705.7
24,3096,15190.8
24,6752,41821.7
24,6307,29910.9
24,4444,33920.6
24,4026,40334.9
24,2206,5169.1
24,2706,5619.1
24,9986,2156.2
24,8576,9858.2
24,6787,14748.1
24,4705,10609.1
24,9596,49104.7
24,3959,3676.9
24,5709,19531.7
24,9016,948.4
24,6944,20031.9
24,1635,27395.3
24,740,2846.2
24,9169,15343.5
24,8836,16850.9
24,6795,2958.9
24,3808,1663.3
24,6980,2396.9
24,4461,14271.4
24,4675,11297.6
24,1454,27181.2
24,7176,9939.2
24,8743,22348.8
24,8709,13785.3
24,3712,21847.7
24,9202,1520.6
24,190,42689.6
24,8457,27864.0
24,675,4750.2
24,7069,13074.2
24,8406,22692.4
24,6289,40626.7
24,3454,13080.7
24,4265,14529.9
24,8446,10655.1
24,6939,15943.1
24,8754,23628.8
24,8131,15379.0
24,8298,5314.2
24,9871,16857.9
24,6924,22479.2
24,6222,40852.9
24,6004,4434.5
24,7776,3948.2
24,7657,16857.4
24,2839,19154.4
24,2099,1144.4
24,5868,32814.2
24,874,15876.3
24,7337,6856.2
24,4746,15211.4
24,6930,3879.5
24,6888,17853.4
24,952,37182.4
24,9587,3746.6
24,5109,23188.2
24,2359,24483.7
24,9062,34364.7
24,9492,15838.9
24,2961,18100.5
24,8371,1045.3
24,4284,25403.1
24,3083,4985.3
24,9538,25573.7
24,8629,11019.1
24,2095,37866.7
24,6046,2508.1
24,5094,20503.9
24,6199,1882.9
24,4688,5089.5
24,5987,15577.7
24,6365,11075.2
24,7325,5395.0
24,6076,14010.1
24,5100,38888.1
24,2286,4913.2
24,3043,22757.7
24,6854,1423.7
24,5622,15269.8
24,5972,605.5
24,4996,5308.7
24,7077,26270.7
24,687,17199.5
24,5226,25562.8
24,4182,3155.5
24,9445,13561.3
24,9261,39773.2
24,7545,1527.0
24,7661,15102.1
24,8892,29260.0
24,7560,11347.1
24,5457,17731.4
24,684,2441.1
24,9623,47237.3
24,518,4676.2
24,1837,45340.6
24,7947,13361.3
24,4640,10155.4
24,1815,27167.1
24,4549,35829.4
24,423,16337.6
24,4843,16634.8
24,2014,2350.2
24,4833,18261.3
24,6837,7357.1
24,9303,16362.6
24,5102,41050.9
24,9724,2871.1
24,4982,5705.0
24,4869,4098.3
24,2590,20038.0
24,1562,15240.9
24,2880,11707.5
24,8925,574.5
24,9655,24926.7
24,1527,4487.2
24,4884,3804.0
24,3145,29009.5
24,8419,40452.0
24,6883,25793.7
24,5671,28028.8
24,5754,2771.5
24,6286,42955.5
24,6414,2397.5
24,3352,28840.2
24,5317,1901.9
24,9647,19798.0
24,8803,26887.1
24,9733,4533.6
24,8563,32342.9
24,5817,32891.8
24,5756,18717.0
24,4409,27689.8
24,6618,40576.4
24,5925,38153.8
24,2911,14195.5
24,4794,4275.6
24,9798,29709.7
24,6200,2550.5
24,974,39842.5
24,4508,22221.0
24,8877,9085.5
24,7542,5434.4
24,514,26880.8
24,5952,2077.0
24,3170,5180.9
24,1956,4906.1
24,7937,4029.8
24,5967,11314.3
24,1335,9892.9
24,9815,15378.1
24,9718,9949.0
24,9460,30060.7
24,2488,3964.4
24,3089,19666.1
24,359,3867.1
24,4499,25656.7
24,726,31650.2
24,3453,18119.2
24,7837,14479.9
24,5316,12864.3
24,5473,27862.4
24,5256,10444.9
24,5724,10969.5
24,613,5215.7
24,5132,28229.6
24,5028,15050.5
24,4931,9496.6
24,5592,22779.9
24,7968,23571.3
24,8277,3207.9
24,8311,27586.5
24,1681,14962.6
24,1486,7571.4
24,4440,39414.9
24,5613,17949.1
24,1555,12835.9
24,870,4457.6
24,3758,6276.2
24,8742,5826.0
24,3641,15368.5
24,8056,27476.2
24,5741,15336.5
24,1185,11351.8
24,8591,633.2
24,2849,7905.8
24,7630,1257.0
24,1030,4305.9
24,5072,23312.5
24,3755,3709.0
24,1803,15326.7
24,1824,22624.7
24,4739,21128.7
24,3709,18785.7
24,3795,19444.3
24,4669,4975.9
24,4191,20309.3
24,6248,8447.2
24,3753,14893.3
24,3516,20114.4
24,4064,2745.1
24,4213,37301.3
24,4278,24928.2
24,4239,21593.0
24,4298,10522.1
24,3596,3826.8
24,4352,29790.2
24,3829,5364.5
24,4479,592.0
24,3557,2305.2
24,6420,2828.0
24,7723,15649.7
24,6816,29054.5
24,5324,3711.6
24,1211,47324.5
24,8548,26963.8
24,2592,29632.9
24,3316,981.4
24,5067,10868.6
24,9947,11024.1
24,1810,3349.1
24,7650,16578.0
24,6260,10582.2
24,8510,34607.2
24,8310,29623.9
24,6073,19903.0
24,7829,10897.3
24,7621,28065.2
24,5516,1980.4
24,8537,1447.6
24,7125,1286.5
24,2732,25759.7
24,8105,30240.1
24,7419,32322.8
24,5834,46031.3
24,6778,4531.9
24,4023,13223.1
24,6506,11267.0
24,2912,17365.5
24,6977,5823.0
24,8523,23090.8
24,6316,23597.5
24,2641,2740.7
24,6240,696.3
24,5878,18267.9
24,5462,35007.2
24,6782,36653.4
24,4443,3182.0
24,4613,2686.3
24,4641,3686.5
24,1947,18963.4
24,850,2303.8
24,2850,11540.9
24,7341,17062.3
24,9734,14600.4
24,9260,10897.0
24,788,4130.8
24,1615,14793.4
24,7729,13788.9
24,3479,17515.2
24,7993,20087.1
24,7199,18774.9
24,6903,4224.8
24,2370,17953.0
24,8184,3077.3
24,1858,18967.0
24,5289,42593.6
24,758,14545.2
24,8614,15411.2
24,6097,23511.7
24,220,4781.6
24,5836,7071.8
24,592,17331.9
24,720,4610.8
24,9612,1946.4
24,4425,18779.1
24,1089,41319.3
24,3313,7217.4
24,956,17409.2
24,1179,15566.2
24,4980,4522.9
24,71,30857.7
24,6908,25265.7
24,3419,17564.6
24,5172,22490.0
24,8073,21924.1
24,6155,16903.5
24,9299,9879.6
24,9762,17980.3
24,5524,34162.2
24,5772,21612.3
24,2755,12136.6
24,2367,2231.6
24,5725,33669.8
24,4492,4246.3
24,6153,1904.6
24,6442,2792.8
24,2421,21704.1
24,3253,2416.7
24,4216,29939.2
24,4574,11713.8
24,8775,10468.8
24,1776,18902.0
24,2151,20963.6
24,7085,43634.9
24,1463,2963.9
24,9809,23176.5
24,1005,1195.4
24,3865,3572.8
24,3191,14588.2
24,9337,6975.6
24,9700,18568.3
24,9273,14504.0
24,9109,11692.0
24,5159,25883.7
24,7914,9938.0
24,1605,18266.2
24,3197,11032.5
24,9320,39877.2
24,2927,15498.4
24,8608,15601.9
24,7005,14628.1
24,417,4401.0
24,2194,5990.2
24,8168,965.4
24,8106,10972.2
24,8926,12269.0
24,2262,22320.8
24,1142,12129.2
24,7225,17733.1
24,8025,30852.5
24,9388,13000.5
24,5947,25187.9
24,2395,19854.2
24,5017,40293.8
24,3122,15100.5
24,7018,19270.2
24,9886,18456.4
24,7814,13463.0
24,7662,11385.2
24,1025,24674.1
24,7060,10555.4
24,7375,3485.2
24,893,24208.0
24,6997,23539.3
24,4342,25024.6
24,4312,11651.8
24,5197,19399.4
24,1515,22461.3
24,2875,38414.1
24,6965,30101.9
24,512,3561.1
24,7757,22715.0
24,6994,3977.2
24,1015,11531.9
24,3511,3178.6
24,335,785.7
24,3578,38031.2
24,979,28632.7
24,3681,19266.9
24,4388,20936.7
24,2132,15182.8
24,373,9818.0
24,4426,23623.6
24,717,38159.0
24,7474,31715.2
24,3384,6984.3
24,1767,25757.4
24,2548,20369.1
24,9053,23561.4
24,8338,9182.7
24,2477,21899.6
24,3429,14263.3
24,9178,11023.4
24,8664,2809.4
24,3664,34403.4
24,2493,16635.8
24,6582,13877.3
24,7091,1976.0
24,7281,3929.6
24,2803,18129.4
24,3351,20497.9
24,3540,971.8
24,1157,8425.2
24,5945,31684.3
24,6320,2253.5
24,1167,11584.8
24,5750,17173.5
24,3224,5553.0
24,4205,5466.3
24,3002,1871.5
24,3038,30968.5
24,2997,4524.0
24,1098,2395.5
24,6342,10709.5
24,6120,14300.1
24,6525,13722.2
24,3058,24253.3
24,6225,24900.9
24,5853,14987.3
24,7952,28526.9
24,5467,21338.6
24,7853,4494.8
24,9466,35004.7
24,2608,2239.1
24,9778,2648.6
24,9788,26449.7
24,2981,33511.2
24,5400,21912.7
24,5200,19660.5
24,3367,10514.0
24,4930,4807.1
24,2684,5908.7
24,6991,1800.2
24,2666,30059.7
24,8823,5068.9
24,4913,36238.8
24,4661,3885.0
24,2015,24178.7
24,4693,30761.9
24,594,1182.1
24,2616,52226.9
24,6224,3356.8
24,3320,42218.4
24,601,42881.9
24,1150,21374.9
24,244,4066.7
24,8567,9252.5
24,784,5747.5
24,2659,29865.6
24,7416,5222.2
24,8113,3885.2
24,235,37894.1
24,9757,23009.6
24,5020,18032.1
24,5449,2354.8
24,9123,16709.3
24,9579,27950.4
24,5543,26559.0
24,9139,43935.0
24,9543,47132.5
24,8976,4713.8
24,2243,8353.0
24,9471,27936.7
24,363,1727.3
24,7798,5479.3
24,3500,8257.2
24,9504,2353.8
24,5041,23431.6
24,7819,4064.5
24,5088,11422.3
24,581,16653.0
24,5266,23287.0
24,636,16072.1
24,4737,19599.0
24,453,5384.4
24,5502,14650.4
24,622,27827.4
24,5758,8034.7
24,9975,6673.9
24,590,17079.0
24,9535,41422.4
24,7847,15245.7
24,6235,12970.7
24,9791,1760.4
24,6082,13882.5
24,9426,28541.2
24,6055,24563.1
24,7675,7920.6
24,5764,19355.9
24,4971,3643.3
24,8188,34570.2
24,1229,36916.1
24,6162,5142.5
24,3714,10372.0
24,5809,3571.3
24,7651,1067.1
24,9013,15352.7
24,9965,2222.9
24,7945,15049.5
24,3305,17662.9
24,2920,22086.8
24,5736,23398.0
24,9786,7950.7
24,2480,31169.6
24,4542,5307.6
24,7769,4329.3
24,7155,4532.5
24,1887,30167.6
24,1942,18914.1
24,5819,3741.2
24,9820,15082.9
24,6177,46564.6
24,6184,28932.7
24,6836,3644.5
24,6979,33662.6
24,7244,37413.0
24,9156,20114.6
24,8009,775.1
24,7332,347.9
24,924,5036.8
24,1771,29303.5
24,5588,18192.8
24,8427,45384.5
24,4538,24960.4
24,4580,3900.2
24,7577,40776.0
24,988,6430.4
24,9512,15184.0
24,4004,20549.1
24,2834,34563.4
24,6478,20133.8
24,3923,5245.7
24,1483,19449.8
24,3204,14125.6
24,6358,27516.7
24,7598,5302.4
24,4085,15872.5
24,881,10217.6
24,4629,3539.7
24,3394,16216.6
24,7802,23934.1
24,781,10465.4
24,5208,6874.7
24,6760,8581.0
24,2623,21897.4
24,761,3906.3
24,2725,12959.4
24,4952,30310.7
24,2840,3785.0
24,1972,44014.7
24,2873,7831.0
24,5582,8181.2
24,819,9637.4
24,4858,16683.1
24,769,16637.1
24,855,14125.6
24,3390,38321.4
24,7850,4536.9
24,3822,1364.1
24,7859,11912.0
24,7112,28123.4
24,4840,26026.9
24,4491,30170.1
24,5095,24900.0
24,871,8092.9
24,3060,5522.2
24,7580,5261.3
24,7072,37709.7
24,9863,2193.5
24,9180,13952.6
24,2394,28819.6
24,1373,15133.3
24,2424,17032.5
24,4609,34672.0
24,2223,622.4
24,3396,14793.0
24,2593,2798.6
24,8262,5765.4
24,2811,14758.7
24,5860,13517.8
24,8681,1073.0
24,9279,21898.7
24,4331,17324.3
24,1669,42525.7
24,9829,6874.1
24,3001,16672.5
24,8571,3355.9
24,5475,14532.0
24,1734,22630.3
24,9130,2414.2
24,8771,10517.1
24,5923,29926.4
24,7734,10403.4
24,3427,3502.5
24,3705,26184.0
24,8636,22678.1
24,5330,1783.7
24,8197,16645.5
24,9219,8267.5
24,9157,21932.7
24,5673,28642.4
24,1785,40348.8
24,7865,16900.9
24,302,1273.8
24,7908,17366.4
24,304,4618.3
24,9410,37762.4
24,1306,16847.0
24,9743,12487.3
24,8268,13356.5
24,7456,14179.0
24,3115,4774.9
24,938,15720.3
24,9753,16509.0
24,1888,27529.9
24,1452,24755.6
24,2591,15475.4
24,1410,16354.4
24,5215,5202.2
24,9435,16591.6
24,1843,11768.6
24,1993,16860.6
24,2039,24678.5
24,1607,26616.4
24,9275,19261.1
24,8759,1381.1
24,7008,12081.6
24,3975,46518.9
24,1402,9989.2
24,7268,38290.3
24,1930,19743.7
24,8283,5664.1
24,7242,29705.1
24,401,6667.3
24,4919,21954.2
24,5506,22998.9
24,7153,2160.4
24,6378,25549.6
24,6305,776.7
24,9990,15017.1
24,6008,10355.7
24,5279,30961.5
24,7131,14565.7
24,6922,14364.3
24,6445,33769.8
24,6575,2567.1
24,4435,1598.3
24,326,1630.3
24,3375,2780.1
24,1971,15813.4
24,509,19315.3
24,6607,43608.9
24,6848,11739.2
24,6764,10284.2
24,6738,17671.8
24,3788,17682.6
24,5222,14650.6
24,6737,18626.4
24,1514,16786.5
24,3776,15313.1
24,4163,34534.3
24,873,539.9
24,4135,12030.5
24,4729,10492.4
24,3830,4923.0
24,3315,3572.5
24,3020,4792.2
24,2410,21158.5
24,2757,42387.9
24,3632,13447.1
24,3921,2072.1
24,768,16933.5
24,4744,21011.8
24,9618,42119.7
24,8530,2057.2
24,1714,28100.8
24,6347,1453.5
24,804,34146.2
24,7570,7268.1
24,4951,16485.6
24,6387,13549.9
24,2833,8969.6
24,7430,1844.3
24,7980,38003.6
24,1052,10378.2
24,5180,11187.4
24,3303,20448.0
24,7301,35594.8
24,6719,2456.3
24,6277,4139.9
24,9828,28914.4
24,6690,27863.3
24,8667,10599.0
24,2838,4430.3
24,5394,30643.2
24,8345,24175.5
24,8279,16944.1
24,8100,22011.2
24,7002,1590.4
24,7970,5128.1
24,8182,1664.4
24,9063,24078.1
24,2558,4413.4
24,6793,14116.4
24,9917,30633.6
24,2483,4245.8
24,7747,23648.4
24,1978,2108.4
24,7767,7303.6
24,6504,36424.4
24,7860,1599.8
24,8153,18752.2
24,2375,10266.1
24,5412,31124.1
24,5359,19398.0
24,3853,8140.7
24,6028,12522.7
24,2285,10670.5
24,8599,35271.7
24,7424,30498.1
24,5969,3931.4
24,6566,33437.1
24,2514,1633.5
24,5752,9926.9
24,8968,12488.7
24,8971,2426.4
24,4283,11309.8
24,8447,4654.9
24,5919,31229.9
24,6919,35760.4
24,8763,16193.1
24,3406,22477.8
24,8911,21678.8
24,7028,11092.8
24,6986,22278.8
24,4193,42806.3
24,9432,6948.9
24,4439,25204.2
24,3398,29808.4
24,8875,5316.8
24,2764,10440.0
24,3859,13528.9
24,2247,2676.3
24,2354,2216.4
24,4345,34385.7
24,8948,15490.0
24,2422,9391.9
24,4406,10371.3
24,7506,27410.7
24,892,12503.9
24,4272,42474.7
24,6887,14660.6
24,5949,29596.8
24,6021,2734.6
24,5050,17241.7
24,4849,33066.9
24,5702,30038.6
24,8616,21391.4
24,8895,25085.6
24,989,26978.0
24,1894,2367.9
24,461,15750.6
24,454,10109.6
24,3299,17521.2
24,4046,32584.1
24,413,10426.6
24,2562,25264.9
24,3278,21939.4
24,8353,18537.6
24,299,13368.2
24,1484,21379.9
24,3565,5125.8
24,3646,18594.0
24,5054,38379.4
24,8360,4246.2
24,9883,41834.7
24,100,30028.2
24,8618,20381.2
24,9927,436.8
24,8442,2151.3
24,8738,22657.3
24,8117,23018.8
24,4179,30687.4
24,9747,50510.8
24,9442,20505.1
24,6862,8465.3
24,9312,1938.2
24,8639,21159.6
24,9266,16672.5
24,165,2901.7
24,6610,23946.7
24,6598,14083.4
24,8801,4563.6
24,3721,13194.8
24,2196,18469.3
24,8912,18948.5
24,6559,3669.2
24,3405,12158.3
24,6959,20328.5
24,9252,37774.3
24,9457,3323.4
24,9436,16792.9
24,2253,16581.7
24,9630,10591.0
24,8499,10502.9
24,2330,22486.9
24,6746,2808.5
24,1953,15811.9
24,2211,15762.8
24,9755,10168.3
24,1369,2067.6
24,3329,4941.9
24,2820,16641.0
24,9339,22358.8
24,520,9784.8
24,276,14568.6
24,2221,9180.0
24,2707,19070.2
24,1312,3888.3
24,9972,20436.4
24,1879,1984.9
24,7775,9034.3
24,2962,19496.7
24,2130,12259.0
24,9674,23395.3
24,2402,9196.3
24,739,5062.8
24,5697,14266.1
24,5633,18345.4
24,7553,32189.6
24,8211,13877.9
24,7469,29005.2
24,1424,21198.1
24,6353,29940.7
24,7843,4740.7
24,7334,19778.2
24,7312,3993.4
24,9328,2352.9
24,6765,12462.6
24,5058,28469.3
24,9316,22952.3
24,3892,4247.0
24,8269,32107.9
24,9559,3346.7
24,6674,7966.5
24,9860,14110.3
24,9865,31931.0
24,4782,19977.3
24,4458,43652.9
24,6561,24195.9
24,4302,10212.5
24,168,4976.3
24,6577,21494.2
24,232,41167.8
24,5993,9894.1
24,5785,21042.5
24,3028,10163.9
24,6161,20954.9
24,5120,5907.0
24,4928,2464.1
24,2570,10705.8
24,9056,9356.2
24,2510,5115.5
24,6673,24747.9
24,6789,11252.5
24,3574,13218.4
24,3619,12912.2
24,9570,20665.6
24,6018,3973.7
24,3244,2797.9
24,7443,13504.1
24,7039,34630.5
24,2698,15954.8
24,7280,4688.0
24,3368,1693.8
24,8766,14463.0
24,3495,10333.1
24,1609,13892.3
24,8747,5480.5
24,8116,30433.1
24,7328,27366.7
24,8080,9831.2
24,8055,23158.9
24,8066,19588.7
24,1234,42433.3
24,5529,23727.3
24,7722,17913.3
24,1705,3983.0
24,7603,7084.2
24,1748,15229.8
24,1753,35685.9
24,3660,21155.4
24,8590,20349.2
24,1641,5507.7
24,3431,5521.3
24,5641,23225.0
24,2334,14629.9
24,3146,14417.5
24,5593,38617.2
24,5460,29010.4
24,6943,7816.4
24,7007,9106.7
24,2487,21812.2
24,5065,13036.3
24,5654,4798.1
24,4907,4941.5
24,7309,32095.1
24,4923,18444.9
24,4122,6814.3
24,8423,15370.2
24,8863,2475.3
24,5687,26337.9
24,2530,34246.7
24,4813,3474.1
24,4078,854.7
24,679,14828.7
24,4959,14976.5
24,9251,23404.6
24,9220,24975.1
24,9127,14465.8
24,6651,35972.5
24,2136,3145.7
24,9010,15587.5
24,4616,9314.7
24,2201,12255.3
24,8871,14406.2
24,4678,1533.7
24,8732,21152.7
24,8619,18181.1
24,4948,3747.9
24,1014,5023.4
24,9079,1827.3
24,6158,1672.9
24,1534,4341.9
24,3813,11241.9
24,4000,1924.6
24,5899,18504.3
24,4453,3655.1
24,2325,19297.0
24,3661,47454.3
24,3658,26747.3
24,5184,3523.5
24,2737,2679.9
24,2822,9079.0
24,3446,6999.3
24,5970,13897.4
24,3343,3261.0
24,3748,25563.6
24,3779,27215.7
24,6466,3822.9
24,6350,54013.0
24,6010,38458.8
24,8833,27016.9
24,3794,2609.9
24,5802,26276.4
24,5668,16494.4
24,5228,20699.0
24,6496,22038.3
24,8768,29896.5
24,1064,13925.9
24,1500,5695.3
24,5455,5049.9
24,3934,6109.5
24,339,17073.6
24,7258,28641.1
24,4976,34007.0
24,5277,15056.0
24,2952,10544.6
24,5823,2415.0
24,2933,15642.3
24,2655,11016.5
24,5917,32806.4
24,2761,2848.2
24,1101,10950.1
24,8143,29181.8
24,40,17083.8
24,6346,6863.8
24,1966,6191.6
24,6740,22790.8
24,140,30289.3
24,1739,19424.7
24,8321,2857.6
24,1155,30035.3
24,4187,3939.2
24,8230,49861.4
24,1950,2440.1
24,7578,19313.8
24,638,1563.4
24,4291,3142.2
24,578,27272.0
24,9443,28668.5
24,8727,47538.3
24,9670,13404.2
24,94,4242.0
24,253,2917.7
24,9191,19415.6
24,9875,23159.4
24,7851,17893.9
24,3417,4538.1
24,593,10654.8
24,8660,5535.7
24,3839,2233.6
24,1835,15362.0
24,9451,18003.6
24,9431,16812.6
24,2723,3346.7
24,2355,15761.7
24,8760,5401.2
24,2832,22372.1
24,7910,27880.8
24,2372,29512.5
24,3012,5323.2
24,2358,51758.3
24,3380,9877.4
24,3127,12820.3
24,160,2740.0
24,3341,18050.6
24,4100,32907.4
24,3345,3499.9
24,8216,3171.4
24,3178,21866.0
24,1367,20270.7
24,340,11027.6
24,4757,4070.5
24,8065,2608.1
24,179,5437.7
24,1668,13650.9
24,5603,37856.2
24,5258,16922.4
24,4176,24283.3
24,1990,33044.1
24,5862,3383.8
24,8210,5147.1
24,9836,5418.2
24,4438,15130.3
24,9837,2523.0
24,9715,38973.2
24,51,28148.3
24,7768,17069.6
24,5385,18974.7
24,7932,27802.2
24,7158,2713.1
24,1216,12211.4
24,5905,7968.5
24,6415,15091.6
24,6063,4513.1
24,6388,31583.9
24,58,5847.4
24,7273,15588.2
24,6517,24940.1
24,8870,40760.6
24,5334,7546.5
24,6661,4033.0
24,6664,18345.2
24,7449,10388.7
24,3718,4186.6
24,2203,20536.2
24,3298,5909.2
24,2332,10662.9
24,132,19939.6
24,9002,9502.2
24,6832,11234.5
24,89,23276.6
24,8647,1698.3
24,6730,37610.4
24,5479,12054.4
24,1701,46380.0
24,4384,34257.5
24,8983,10753.0
24,505,19426.8
24,880,18777.9
24,945,11129.6
24,7505,4021.2
24,7183,16569.9
24,6692,36342.6
24,1105,9781.2
24,1210,36667.6
24,1225,23243.2
24,433,19013.5
24,116,9351.5
24,5601,10267.6
24,5526,2566.2
24,130,10682.0
24,6886,12945.4
24,1300,16991.6
24,4554,30827.3
24,1564,24126.7
24,4007,15466.4
24,85,5368.3
24,933,4324.2
24,3259,32687.5
24,1315,24825.7
24,8480,11727.3
24,823,2682.7
24,2678,4514.3
24,1786,811.8
24,2240,34143.1
24,2419,17365.1
24,2471,2722.5
24,2671,11613.9
24,158,5684.2
24,9969,744.3
24,7677,34069.5
24,3164,25606.3
24,1516,12460.7
24,7546,13378.9
24,6470,10072.6
24,8139,29842.8
24,262,2185.2
24,4060,12685.3
24,8587,32478.9
24,8810,16128.5
24,5777,18028.9
24,1702,39765.6
24,5767,26179.0
24,9058,10877.7
24,9087,36167.6
24,5347,31614.2
24,5116,29851.4
24,7317,53107.9
24,9411,2110.5
24,3818,16565.1
24,7074,10485.5
24,3271,16863.4
24,2999,16033.4
24,7170,23115.2
24,809,14548.3
24,7063,19221.0
24,1266,33048.3
24,940,19659.0
24,6871,9998.2
24,5699,4259.0
24,6830,4181.2
24,620,19366.0
24,1056,397.6
24,3871,2814.1
24,7576,4147.6
24,7632,21374.9
24,7935,27129.3
24,5538,30100.1
24,1841,41240.6
24,5137,10254.0
24,7599,24434.7
24,5329,15598.8
24,9068,31131.6
24,8689,6489.3
24,3970,12823.7
24,9342,13486.3
24,4451,15366.2
24,5481,5338.6
24,2982,29664.2
24,5891,19921.9
24,8363,47389.2
24,4670,2149.5
24,5389,40282.4
24,6312,4604.4
24,7963,19478.1
24,7123,9817.8
24,8861,2942.7
24,7984,12290.1
24,8173,17092.2
24,7867,37692.6
24,438,18693.9
24,8696,24323.7
24,1984,20435.3
24,9228,11228.8
24,9484,16123.0
24,6725,9270.7
24,776,1458.2
24,899,20564.3
24,7041,5243.0
24,6766,1162.7
24,9160,17979.3
24,8648,24193.5
24,5983,32055.3
24,4947,23568.2
24,1617,18593.9
24,96,34369.3
24,4830,5321.1
24,6075,9485.3
24,6315,3712.7
24,1206,9583.3
24,640,38456.6
24,9852,17777.3
24,672,17539.8
24,6878,31182.0
24,5034,9919.1
24,4677,24299.8
24,7231,29070.4
24,4344,3968.1
24,9609,25607.2
24,648,15981.2
24,9221,16435.9
24,662,41564.0
24,1042,11903.3
24,2587,16973.5
24,3563,14390.2
24,5979,2021.2
24,4264,38886.6
24,9363,25919.3
24,8352,3244.9
24,8144,10228.3
24,3985,23949.7
24,4221,26094.1
24,7095,16595.4
24,146,5271.0
24,9249,35773.2
24,6645,20021.1
24,2129,23454.5
24,325,2402.4
24,7982,3464.1
24,2177,24536.5
24,6728,20931.0
24,6868,3968.8
24,6545,7560.3
24,7744,12377.7
24,7228,19200.5
24,6264,31775.1
24,6397,17692.6
24,6215,43644.4
24,351,10872.0
24,6475,16902.0
24,570,50058.6
24,6173,23850.6
24,3672,10830.9
24,6213,5022.7
24,5553,4951.0
24,2447,4501.0
24,83,4387.7
24,2563,43862.7
24,3471,12478.5
24,86,23179.4
24,5189,4342.5
24,5509,15497.7
24,4667,9314.8
24,5187,4686.5
24,473,12450.9
24,5554,22795.8
24,5814,3217.7
24,4204,40316.1
24,4832,23588.1
24,9503,24135.0
24,1885,27397.6
24,931,25910.1
24,3088,13956.7
24,957,31909.6
24,9711,5422.4
24,4489,5952.0
24,647,38224.7
24,1453,5784.7
24,1464,12491.9
24,7931,9698.1
24,7626,25439.6
24,7368,39401.8
24,6742,23281.1
24,7586,4239.0
24,8010,2794.1
24,9400,3377.4
24,7830,4300.1
24,1246,2527.8
24,6646,24439.5
24,4274,12838.3
24,3234,1476.8
24,8542,37336.3
24,2525,16174.0
24,7882,4911.7
24,6145,35402.9
24,2791,24125.8
24,9799,492.1
24,8299,8954.8
24,5768,24951.2
24,3473,10733.8
24,5728,11556.7
24,2105,8586.8
24,2040,16968.9
24,218,1460.0
24,2408,3944.1
24,152,17077.8
24,8815,16500.1
24,4373,2612.1
24,7550,5518.0
24,7638,24280.5
24,3014,24509.7
24,3846,28760.2
24,7351,35044.2
24,4393,19115.6
24,3745,15021.9
24,4481,15676.6
24,4168,21625.6
24,5854,40528.4
24,6151,35719.3
24,7735,29444.9
24,4756,47061.5
24,2436,18389.2
24,8274,2158.4
24,2585,5590.5
24,7209,1086.8
24,8072,35180.0
24,3331,33392.7
