origem,destino,haversine_distance
26,236,35564.2
26,3024,20465.2
26,67,24245.6
26,3785,3818.6
26,3033,28284.0
26,3563,23292.5
26,4992,7641.4
26,3053,23903.2
26,4128,18987.1
26,3069,7183.5
26,3352,8666.8
26,2150,1552.3
26,4949,18865.1
26,1304,25547.9
26,1723,17428.8
26,2165,19427.1
26,789,7253.3
26,135,40535.7
26,4811,2442.3
26,4867,7958.5
26,3384,19320.1
26,142,15308.3
26,1078,25024.2
26,1919,5465.8
26,332,21459.4
26,2390,560.5
26,3564,10332.2
26,3215,13120.9
26,2043,29381.2
26,4073,10675.3
26,4027,29231.1
26,2651,18342.3
26,2210,9912.7
26,2410,3829.8
26,2280,14751.4
26,3065,27061.4
26,2968,1688.8
26,4849,13428.6
26,2655,42336.0
26,256,20991.3
26,4450,11600.3
26,3811,13344.4
26,2549,4011.9
26,3532,38480.9
26,3611,5887.1
26,3018,19491.4
26,273,10909.6
26,355,14479.5
26,477,14994.3
26,994,22446.8
26,3720,8866.5
26,2019,9053.3
26,646,15039.4
26,4732,15214.7
26,1880,35250.0
26,277,4196.2
26,542,16022.7
26,3750,4534.7
26,3982,7476.9
26,3087,6465.7
26,1493,33138.1
26,1921,8435.9
26,1428,9627.1
26,2136,7845.4
26,799,2683.8
26,1499,8367.0
26,3513,6977.0
26,3325,4044.6
26,1235,10965.4
26,658,19252.6
26,2425,2181.1
26,2073,23902.9
26,2724,6851.6
26,3529,11278.3
26,165,20959.0
26,418,10748.2
26,4049,35635.4
26,120,42422.2
26,1561,7393.9
26,2882,9872.6
26,3660,18376.4
26,2462,16188.6
26,4099,15935.9
26,1987,6668.7
26,1095,9017.6
26,167,45699.0
26,4408,33123.1
26,2018,16626.1
26,1359,33190.6
26,4834,13079.0
26,1613,12570.5
26,4978,7634.4
26,4927,11633.7
26,4367,8195.5
26,172,8200.1
26,274,17460.2
26,1099,24715.1
26,4999,8693.8
26,2694,21207.4
26,3851,7719.7
26,4293,19196.8
26,608,24903.7
26,1018,43792.3
26,4706,12758.5
26,1459,15159.9
26,3288,10738.6
26,1154,8200.2
26,3341,9832.8
26,3841,2686.8
26,3452,7830.2
26,3206,5084.9
26,3782,20279.5
26,2223,22432.1
26,3862,5077.5
26,735,8785.8
26,3546,17912.6
26,2423,8687.8
26,60,26026.2
26,1790,11661.2
26,578,17944.1
26,4535,3886.8
26,2350,18758.4
26,4608,31781.6
26,2326,14379.7
26,2108,21843.5
26,3765,4243.7
26,2255,31436.6
26,4665,7616.7
26,1872,20678.6
26,3372,15901.7
26,596,22134.5
26,4638,7757.7
26,4620,4225.8
26,1465,8833.7
26,1795,21972.9
26,1577,37727.8
26,3081,25242.7
26,4734,6407.3
26,2193,18066.5
26,2036,1527.3
26,1504,2467.8
26,4899,9987.2
26,3576,25476.7
26,1345,9487.5
26,2763,12173.3
26,1107,6791.5
26,859,6631.7
26,1379,8303.0
26,4153,8769.5
26,2322,11797.1
26,4689,21538.6
26,366,11368.2
26,3731,7737.6
26,2477,9229.0
26,1144,8725.7
26,1163,26603.1
26,2754,7423.7
26,4121,1105.5
26,2461,32856.6
26,80,29964.2
26,2438,19411.0
26,2373,30576.3
26,3016,42372.8
26,2571,12100.2
26,2900,9459.2
26,3368,11974.9
26,4217,8080.9
26,4974,45999.9
26,2759,890.2
26,1120,8741.0
26,3019,14100.7
26,4003,6171.6
26,2075,13015.0
26,3583,15682.6
26,4142,15105.2
26,250,17760.7
26,225,21394.0
26,3864,6060.4
26,4583,17668.9
26,2661,3022.7
26,3582,21126.9
26,812,26284.3
26,2503,11740.7
26,3831,19102.3
26,3733,2693.7
26,242,12478.0
26,3106,18708.0
26,384,29728.7
26,2696,31434.4
26,348,20338.8
26,1486,9955.9
26,4579,31394.1
26,1509,17807.3
26,2471,31397.4
26,2254,5727.9
26,4906,7273.0
26,4141,4604.6
26,1724,15361.1
26,2432,14813.4
26,106,15987.7
26,4409,8137.3
26,1703,7155.9
26,1864,12629.5
26,1015,30389.4
26,4314,15665.0
26,2765,16356.2
26,2194,14682.7
26,4322,7804.9
26,1549,7137.2
26,2361,8118.0
26,3459,7349.9
26,2236,23392.2
26,1755,14066.5
26,4664,19685.0
26,952,11739.8
26,4163,5250.2
26,3067,11707.0
26,3880,7006.6
26,765,5510.8
26,346,17986.7
26,2219,26200.9
26,2820,8098.6
26,891,18938.2
26,3118,7128.3
26,3117,19135.1
26,4394,29512.3
26,2608,1238.0
26,4716,13416.7
26,3738,23186.9
26,1722,1773.6
26,3747,32185.4
26,1416,12188.4
26,2437,25499.1
26,2261,12753.6
26,1783,4322.4
26,339,9629.8
26,838,15812.5
26,4433,33761.6
26,3285,11001.4
26,3376,11275.4
26,3702,3199.9
26,538,14975.4
26,4451,19912.5
26,3126,27791.5
26,3139,26044.4
26,2356,15641.1
26,4963,14889.5
26,1555,11146.7
26,4324,15327.5
26,1218,35503.7
26,4092,12226.7
26,2924,31771.3
26,209,28939.7
26,1118,12067.1
26,1384,7077.7
26,4526,14127.2
26,543,4759.8
26,2121,20482.4
26,3371,8682.8
26,2119,31647.6
26,919,3533.4
26,4315,12436.1
26,3331,8407.8
26,2394,20925.0
26,3909,19489.1
26,676,7839.8
26,4077,5313.8
26,3688,7440.5
26,2496,3740.2
26,944,25764.8
26,2155,14764.3
26,1433,8535.3
26,3737,30378.5
26,1062,30555.1
26,1776,8431.1
26,3790,11822.6
26,3133,30915.3
26,3724,33139.3
26,2721,17317.7
26,4797,32307.7
26,1019,17570.0
26,4871,8980.9
26,3594,15894.7
26,2057,50673.3
26,3201,129.4
26,3124,7250.5
26,2449,5738.4
26,3752,14438.1
26,1317,17126.0
26,2440,28365.7
26,2962,18431.5
26,223,20263.4
26,2555,20308.6
26,3378,9190.4
26,2162,15229.0
26,3313,7040.1
26,753,32545.4
26,3986,3728.0
26,419,15626.3
26,3151,8973.2
26,109,25009.5
26,2883,8311.0
26,4592,29490.0
26,510,33190.5
26,4021,8695.3
26,4467,18178.3
26,3249,22699.5
26,970,13070.6
26,3985,14408.1
26,1167,19949.4
26,470,8261.4
26,3009,15148.3
26,3045,30788.0
26,4892,14768.5
26,2850,579.1
26,531,10564.7
26,3691,8377.9
26,3714,7347.4
26,3175,23625.9
26,1768,15613.3
26,2931,5199.0
26,4918,28815.3
26,4229,7099.0
26,3353,15047.5
26,1947,10852.0
26,3113,11046.6
26,62,1900.9
26,330,10249.9
26,3687,3692.9
26,3534,28339.0
26,2921,31939.8
26,4953,7244.6
26,816,26789.7
26,613,9457.3
26,4114,29600.1
26,3536,29818.6
26,36,9175.2
26,4219,2461.2
26,4838,10506.1
26,2526,9315.5
26,2012,45384.5
26,4447,24737.1
26,4818,7986.5
26,2186,11479.3
26,631,25738.6
26,520,25063.2
26,2796,6898.2
26,3979,4459.1
26,1585,38793.9
26,453,15487.3
26,3535,19194.0
26,719,10754.4
26,2422,6061.7
26,590,9435.5
26,1401,7521.8
26,2269,33562.8
26,731,16390.0
26,1543,9570.4
26,287,9731.2
26,1902,15837.4
26,656,21229.7
26,1497,39251.9
26,2014,33197.9
26,1717,8818.6
26,345,19551.5
26,4830,27071.2
26,645,25505.2
26,4109,9589.3
26,2245,7020.2
26,145,20635.6
26,671,8443.1
26,3966,22094.1
26,4081,4725.6
26,718,27605.6
26,1460,10476.3
26,1191,44154.9
26,4466,8665.6
26,3025,26736.7
26,2548,11176.0
26,4158,11484.6
26,4340,11034.5
26,3606,16947.8
26,3709,7792.4
26,1162,13593.9
26,1360,6985.4
26,632,9455.8
26,890,21244.4
26,3400,9409.2
26,4083,21700.2
26,3776,23313.9
26,3629,21068.7
26,3616,1891.1
26,3023,11035.7
26,2474,9645.2
26,3329,15166.9
26,2128,9278.9
26,2643,8076.5
26,1205,26112.3
26,1603,16968.6
26,3166,22211.0
26,4596,9243.2
26,3146,8547.3
26,51,14899.5
26,1814,21860.0
26,129,13999.1
26,3585,44876.3
26,3219,25163.6
26,498,11481.9
26,1355,340.3
26,738,4218.1
26,4144,41883.6
26,1424,28317.4
26,4644,8065.2
26,1929,20998.6
26,444,44887.9
26,1761,27955.5
26,4270,1548.6
26,985,22895.9
26,2475,20485.6
26,4768,19600.2
26,4181,9957.2
26,211,19883.3
26,1815,10073.3
26,2760,38419.0
26,3886,8330.8
26,4555,6030.0
26,2264,17707.0
26,574,15368.2
26,4699,7559.4
26,69,8522.3
26,2454,24115.3
26,4729,27878.5
26,1688,15643.5
26,1417,16944.9
26,319,25788.5
26,3108,11374.1
26,4537,28111.7
26,3093,11963.1
26,2745,30861.6
26,1848,5075.4
26,334,14417.9
26,737,16197.1
26,1264,7616.4
26,3941,32132.7
26,3639,8024.5
26,4698,36280.9
26,3651,8325.6
26,4810,6912.6
26,577,8052.2
26,589,7632.6
26,131,23024.0
26,1988,2387.2
26,3326,20027.5
26,2072,4282.3
26,4594,18671.8
26,455,25150.9
26,4675,8423.7
26,116,25408.8
26,3457,19762.9
26,3350,20462.7
26,3657,28675.2
26,1231,29174.3
26,2775,21786.0
26,4509,7640.9
26,4952,14682.0
26,660,30344.1
26,1972,8411.1
26,1108,38599.7
26,271,15088.4
26,134,26926.9
26,995,2483.0
26,430,11401.8
26,231,18985.1
26,3531,15594.2
26,2802,28353.0
26,4964,3346.0
26,3988,1802.4
26,3051,6544.8
26,2370,8095.6
26,456,16269.3
26,1874,928.8
26,1490,15220.2
26,652,23548.3
26,3762,17808.7
26,1063,16557.5
26,3916,26814.7
26,2296,14502.8
26,3141,5222.3
26,2912,23110.7
26,1395,14196.1
26,3607,16382.6
26,892,16444.8
26,4195,10575.6
26,2309,15875.7
26,1426,7085.4
26,1636,15732.4
26,618,4660.1
26,1828,18242.8
26,3401,3020.7
26,4123,31672.6
26,2511,7443.0
26,4612,327.8
26,3703,22714.0
26,509,11328.7
26,1159,29969.0
26,3492,7666.2
26,723,19580.2
26,4984,46323.9
26,1505,9046.1
26,3421,10390.1
26,2801,29586.8
26,969,24718.3
26,1526,1965.9
26,4457,8422.0
26,2691,3774.0
26,4074,8370.5
26,4783,15938.6
26,102,20131.7
26,3547,18344.7
26,2247,8200.4
26,43,3626.9
26,584,27790.3
26,4890,10394.2
26,88,9069.7
26,3849,8237.4
26,3211,3142.2
26,3735,2962.4
26,4897,1417.8
26,2515,2297.5
26,4287,4745.4
26,535,36018.5
26,128,31828.8
26,721,9378.3
26,2293,5252.8
26,4512,16040.0
26,1737,8219.5
26,4550,5871.0
26,1350,18485.1
26,3510,2461.3
26,4839,4193.3
26,3062,9871.0
26,4105,19507.5
26,648,10345.9
26,4191,29179.3
26,2117,11884.2
26,1122,2773.9
26,2414,10426.6
26,3063,12622.7
26,204,7982.1
26,1975,23653.9
26,1229,9006.6
26,2327,15090.2
26,1725,24367.3
26,696,7514.8
26,103,9255.7
26,3200,10522.6
26,3593,16486.8
26,2941,23274.6
26,1032,18053.3
26,1351,31929.9
26,3291,19562.8
26,3094,7186.9
26,3311,8019.0
26,946,7015.5
26,1762,8525.6
26,2344,32026.4
26,4173,18125.4
26,2098,17449.3
26,434,6631.3
26,112,18722.7
26,2314,19113.5
26,1042,22732.3
26,2621,7312.6
26,107,14515.9
26,1521,3931.1
26,3759,14448.0
26,4629,8110.4
26,2338,4432.3
26,4326,10883.6
26,2317,8632.5
26,4778,9330.9
26,3345,37756.2
26,797,29768.3
26,906,11496.6
26,4477,14294.3
26,3503,13936.4
26,4574,6569.9
26,2139,19986.1
26,2004,14886.8
26,2003,7074.4
26,1951,8485.5
26,182,9796.3
26,1415,31430.0
26,4939,15434.5
26,4476,11699.8
26,751,10399.6
26,4572,890.6
26,2230,2511.6
26,1867,8400.4
26,1320,19632.6
26,2111,19726.5
26,1879,19875.5
26,3884,7336.2
26,3107,9912.5
26,2242,5299.3
26,3310,10487.6
26,1998,9049.9
26,492,7033.2
26,3695,8752.8
26,4981,5052.7
26,2502,9041.7
26,66,35747.6
26,1781,8411.1
26,989,16902.8
26,2899,6506.9
26,4796,9241.1
26,623,2407.5
26,2078,30597.5
26,3905,569.6
26,2260,2571.9
26,943,24162.3
26,1156,7979.6
26,1653,3266.0
26,185,29131.9
26,941,16651.0
26,253,7492.3
26,3897,14399.2
26,516,4556.5
26,4175,7118.5
26,1973,8528.0
26,495,13854.0
26,3021,16043.1
26,2671,9183.0
26,1680,12627.8
26,4025,13763.7
26,2889,9211.6
26,2116,8161.9
26,3506,16334.1
26,2364,28680.9
26,4827,20564.0
26,240,13605.7
26,778,15355.9
26,3908,11292.7
26,2246,32203.6
26,3833,7559.4
26,1662,10810.4
26,4001,11492.6
26,4355,19467.3
26,4138,24290.9
26,3473,4322.3
26,284,1008.4
26,1701,16248.5
26,335,14514.8
26,1984,7313.3
26,2830,8752.2
26,564,27711.4
26,2060,8634.0
26,4719,27411.5
26,908,7081.6
26,820,5294.5
26,622,12960.7
26,3392,11118.1
26,4943,14107.5
26,3466,8059.5
26,2421,8792.5
26,3854,2589.9
26,2311,14939.2
26,4736,19445.7
26,2637,7336.5
26,599,8405.3
26,903,10294.6
26,3320,22273.8
26,568,7373.2
26,4136,9977.8
26,3393,12093.0
26,2231,44723.3
26,3246,9643.3
26,1338,15954.8
26,4562,1693.7
26,3817,27886.7
26,3487,8024.8
26,1065,7265.3
26,4945,25127.4
26,4177,8324.5
26,2901,22427.4
26,3301,21940.3
26,3358,4110.1
26,2961,27996.2
26,1247,36330.7
26,4431,10288.3
26,1661,23357.8
26,2204,11070.7
26,2581,18324.3
26,3857,20814.5
26,1938,31957.2
26,3942,8684.6
26,329,2190.1
26,1687,29705.2
26,1769,23574.0
26,1580,6893.6
26,3632,30158.7
26,3236,25759.2
26,4862,7945.7
26,2862,8266.7
26,3213,25495.7
26,96,21883.0
26,4573,26099.7
26,1040,24777.8
26,4697,11335.9
26,4298,10286.5
26,2468,8915.6
26,2985,11559.9
26,2176,29374.9
26,272,7645.7
26,2580,30741.3
26,189,18901.1
26,1069,8434.4
26,4392,26018.9
26,4474,1470.5
26,512,7243.4
26,2892,11521.7
26,2357,23342.0
26,461,3931.9
26,1676,7345.8
26,2190,34893.8
26,2756,44428.3
26,3414,16307.1
26,2381,31401.3
26,4907,1193.7
26,3084,14600.3
26,4815,15274.4
26,3189,18397.8
26,3758,2139.8
26,1081,20952.5
26,1838,14620.7
26,1843,26030.0
26,4630,22179.5
26,2131,18256.0
26,1752,14319.1
26,1168,37944.5
26,3356,10208.7
26,2467,17957.5
26,1840,7856.0
26,3482,7753.2
26,4647,25079.0
26,2726,1624.4
26,4988,7424.9
26,4564,22716.4
26,864,8008.0
26,2120,25583.8
26,1024,21989.6
26,3188,7224.4
26,3205,19356.7
26,1008,9255.7
26,3822,1619.4
26,4785,25851.3
26,4009,8311.8
26,4008,14952.7
26,126,20627.8
26,2333,2339.6
26,2768,665.7
26,1797,24048.5
26,3479,12466.9
26,4297,28416.4
26,3704,16865.7
26,4283,16205.3
26,1217,30258.7
26,691,2300.5
26,515,10188.5
26,2298,4357.4
26,233,4309.7
26,2399,14769.5
26,4658,28399.3
26,2345,18010.4
26,1284,37777.6
26,2224,23859.1
26,2606,25398.1
26,2478,28882.4
26,2666,16250.6
26,2285,9367.8
26,3605,8865.7
26,1892,8681.2
26,4185,19189.8
26,4618,2870.5
26,4896,2878.6
26,894,35390.7
26,1650,10635.4
26,184,8364.4
26,3303,10342.2
26,1116,25083.9
26,482,6437.5
26,2413,7889.1
26,870,14454.8
26,514,12377.8
26,1909,9151.3
26,4591,3124.5
26,3573,2309.4
26,4055,6124.4
26,1131,29060.1
26,2827,8343.3
26,114,30677.9
26,3978,29619.5
26,4120,9561.3
26,3610,23308.5
26,4184,18707.0
26,3390,23555.1
26,4168,8416.5
26,1658,7954.5
26,3631,7354.7
26,3870,9301.2
26,3900,25269.1
26,1059,9594.4
26,3500,14635.8
26,553,10153.3
26,4037,15668.4
26,1310,9254.8
26,2986,2448.1
26,774,27751.9
26,3525,10443.9
26,4863,8826.9
26,4930,27452.0
26,4777,27515.8
26,4516,34020.7
26,2279,6868.1
26,2645,15911.2
26,921,7622.2
26,4460,18554.9
26,3055,16742.0
26,105,11307.1
26,4146,8029.9
26,1469,8215.4
26,2243,15922.4
26,4885,1686.0
26,2483,8910.4
26,2068,8998.8
26,307,9655.5
26,151,7334.1
26,2143,24591.0
26,1498,20743.8
26,1748,13493.0
26,3238,7596.1
26,3270,29682.1
26,2287,9275.2
26,4791,7211.6
26,2489,9326.7
26,1693,20530.5
26,2313,8768.8
26,1796,2701.3
26,2704,28110.1
26,3417,23794.0
26,4633,19865.9
26,1340,3332.1
26,2349,15694.7
26,1665,12899.3
26,445,38654.1
26,3742,1813.4
26,2942,15967.2
26,3508,31258.0
26,3251,27255.6
26,1536,7908.0
26,2275,13935.4
26,1188,8304.9
26,3458,2443.1
26,4560,6669.6
26,915,36761.0
26,1804,27914.5
26,783,21170.9
26,3101,19044.8
26,1520,37665.8
26,2598,16751.8
26,3658,3057.3
26,3283,8919.7
26,1883,2470.0
26,556,13778.0
26,4843,10134.5
26,1854,8751.7
26,1301,4212.0
26,4149,15992.4
26,2115,8537.6
26,2180,9541.7
26,2137,19687.6
26,3399,3164.2
26,4552,14692.6
26,1366,8062.1
26,3131,11665.2
26,2928,9131.9
26,4793,8133.1
26,3723,7801.6
26,387,9668.4
26,2729,6217.6
26,317,8861.3
26,2908,15198.5
26,1083,7247.1
26,2597,8693.9
26,2551,7600.1
26,1829,37284.8
26,2996,1358.2
26,2045,9533.2
26,322,8408.0
26,1220,7712.8
26,772,9295.5
26,138,18468.3
26,4002,7798.2
26,3396,5199.9
26,4568,9466.5
26,3810,8609.3
26,4570,31204.3
26,3267,22325.4
26,4231,18500.9
26,4369,25061.5
26,1049,6524.4
26,636,38151.9
26,4575,7865.7
26,197,18364.0
26,4017,15260.0
26,4622,28693.8
26,2660,8908.8
26,3878,19019.3
26,252,10587.1
26,74,10000.9
26,966,32125.7
26,532,4705.0
26,3998,20808.9
26,3530,37372.1
26,1944,21055.5
26,3428,22400.5
26,82,10303.5
26,3275,32443.4
26,4833,3512.1
26,4376,27933.3
26,1268,10836.5
26,2297,25653.6
26,383,4679.2
26,4042,12011.2
26,1047,8110.4
26,2855,14668.1
26,3523,8398.0
26,3111,9792.8
26,327,14297.1
26,2146,15092.3
26,3918,20781.3
26,3439,10709.5
26,2699,14123.6
26,930,43141.1
26,1953,18013.0
26,1918,14522.0
26,4356,29396.9
26,2587,35413.7
26,4513,12832.6
26,4244,3455.8
26,4385,8617.5
26,3036,16790.0
26,1528,8553.3
26,3598,10798.2
26,1807,9258.5
26,2007,16730.9
26,3521,13797.5
26,2404,8586.9
26,4531,8847.2
26,3932,46036.5
26,399,21967.5
26,2668,7529.3
26,2543,2277.9
26,1370,31929.8
26,2817,7900.1
26,684,19899.3
26,2695,19795.8
26,3039,27114.3
26,2034,8151.4
26,4915,869.8
26,2171,7816.1
26,4489,10943.7
26,1308,8956.8
26,1073,11456.2
26,2109,8251.1
26,1713,10197.1
26,1396,15440.4
26,878,2970.6
26,4645,6027.1
26,1438,7860.9
26,4020,31135.5
26,3413,21396.1
26,4499,9654.0
26,4256,12482.5
26,687,9177.6
26,4059,31115.2
26,2021,23618.4
26,41,45297.5
26,4444,26692.6
26,3402,11357.5
26,782,10470.2
26,761,28113.2
26,4987,19158.6
26,63,9011.3
26,4577,9222.1
26,3671,29430.5
26,3138,8921.5
26,2363,16290.8
26,3116,9412.3
26,4831,7546.1
26,1995,21256.7
26,1151,19697.9
26,3147,15462.9
26,4792,7258.8
26,3066,5000.5
26,3436,43217.6
26,239,12298.6
26,4023,10749.2
26,2627,29714.4
26,2352,16372.2
26,4458,12135.5
26,3493,11153.0
26,856,18757.2
26,4721,10176.8
26,179,5285.1
26,2610,8776.8
26,3048,8857.1
26,4005,26230.9
26,3490,10819.2
26,3034,40368.2
26,4094,9473.8
26,2409,14490.3
26,4845,30400.2
26,3642,8449.2
26,421,23617.6
26,1794,28188.8
26,4350,30426.5
26,3926,12069.5
26,3137,7025.5
26,1865,17280.6
26,2769,3333.6
26,1174,44392.1
26,3825,17624.4
26,152,9080.7
26,729,6736.8
26,169,32365.4
26,4321,25524.7
26,2510,12393.4
26,1850,15497.0
26,2823,21722.0
26,3444,8772.5
26,3770,11360.6
26,4772,43656.3
26,785,10324.9
26,822,30899.0
26,3922,7371.4
26,3394,46426.8
26,3266,15102.1
26,2281,18199.3
26,2626,16487.8
26,407,7872.7
26,1689,3016.9
26,1732,9931.2
26,1564,31290.8
26,1278,1651.8
26,4770,21437.3
26,3235,17087.1
26,2328,11273.8
26,3962,27522.4
26,1826,21313.7
26,94,8425.0
26,2353,7041.6
26,2638,8315.2
26,3891,7825.9
26,2371,3093.0
26,2633,17617.4
26,741,25747.9
26,494,32564.5
26,4767,26766.1
26,2600,8603.8
26,1551,1761.7
26,1364,5413.1
26,2271,13032.9
26,1554,7775.0
26,2864,7478.1
26,297,11085.3
26,1989,32153.9
26,2609,15561.3
26,4842,815.1
26,325,20623.8
26,454,15365.7
26,2263,4096.5
26,1245,20672.4
26,3647,11086.4
26,2132,8977.4
26,2126,3477.2
26,4756,15768.1
26,3380,22564.6
26,146,4283.1
26,4557,17080.2
26,2434,43087.8
26,1913,7856.2
26,1237,3380.5
26,476,3145.5
26,4338,28696.3
26,781,9367.2
26,3600,19198.7
26,2828,22850.0
26,1744,20704.4
26,4861,8079.7
26,4784,7887.1
26,3656,24636.6
26,32,9442.3
26,2956,25547.6
26,3797,8843.9
26,1209,19861.7
26,2170,15436.9
26,1610,12072.9
26,1547,23540.4
26,2103,4956.6
26,3609,8052.4
26,2877,16825.6
26,111,34595.5
26,3170,24282.6
26,3367,18443.0
26,1170,8268.0
26,3665,16881.2
26,2983,2257.9
26,1070,7366.0
26,480,15781.9
26,1600,11356.4
26,3554,7143.8
26,3167,6319.5
26,2008,4043.1
26,2874,29756.6
26,3559,12429.6
26,4196,11438.5
26,2024,8502.5
26,4365,23438.7
26,2049,9200.5
26,3837,7655.1
26,2308,16488.9
26,4245,11425.5
26,4381,8047.2
26,396,34058.7
26,3057,13734.3
26,2348,3521.1
26,2736,32179.0
26,549,9537.1
26,3556,18229.9
26,4395,19323.2
26,3763,44474.6
26,4748,15554.2
26,2065,21671.6
26,4960,27377.5
26,429,2252.7
26,2564,12129.3
26,3679,7711.6
26,137,5050.7
26,3389,19457.7
26,214,4369.0
26,4328,15372.3
26,2567,12363.7
26,4661,6894.3
26,4323,10649.7
26,4103,23791.2
26,2582,14157.9
26,1193,24307.4
26,264,10885.9
26,2719,22409.8
26,3504,22497.8
26,2487,8727.1
26,2891,20361.6
26,452,2628.4
26,4546,20030.2
26,2774,7407.3
26,605,23957.0
26,3028,9915.8
26,4510,7146.4
26,1671,22806.3
26,1855,22560.1
26,1044,4016.5
26,1112,9671.5
26,1020,12109.0
26,3388,8680.1
26,4397,28619.1
26,4854,21387.5
26,2444,17695.2
26,4533,18467.3
26,2504,5081.9
26,2920,35618.5
26,2590,6891.6
26,2562,3746.0
26,1985,26522.4
26,3608,28697.2
26,1463,7581.1
26,706,1132.5
26,2342,12521.9
26,855,11950.4
26,3549,22441.7
26,2283,20332.9
26,2739,6274.9
26,2506,9550.2
26,2104,9640.0
26,4200,10900.1
26,221,6275.6
26,4364,14125.6
26,2233,8213.0
26,3638,11046.8
26,4610,29411.4
26,4382,9893.0
26,473,9291.8
26,824,22744.4
26,3221,9082.0
26,2368,15385.2
26,4582,9671.9
26,1615,29928.2
26,2276,17567.4
26,3186,28273.7
26,3286,6584.7
26,3222,12199.5
26,48,9458.3
26,3377,41975.8
26,92,9898.7
26,1269,38067.6
26,446,15486.9
26,4702,23598.5
26,1352,25566.8
26,1403,12381.3
26,1825,8938.3
26,917,25511.0
26,276,25846.0
26,86,18538.8
26,3415,24450.0
26,4856,19680.2
26,3882,7831.7
26,3621,7468.2
26,694,35279.0
26,2576,27271.5
26,4655,7913.5
26,1659,8205.1
26,4971,46560.5
26,2252,9170.0
26,1150,24576.5
26,2667,19303.0
26,390,15753.4
26,689,11948.6
26,4031,25070.3
26,739,12607.1
26,3152,6741.1
26,1873,12131.1
26,620,8696.0
26,2388,10369.4
26,3541,10843.6
26,1309,3739.6
26,860,11521.1
26,3808,4016.8
26,379,30624.7
26,4616,24319.0
26,3976,28108.6
26,2464,5197.8
26,3700,17388.8
26,4088,9438.3
26,4250,31301.7
26,1515,22098.7
26,4743,6902.9
26,3680,7744.1
26,1574,8017.9
26,685,1233.0
26,263,15098.7
26,3217,26996.3
26,1134,7531.4
26,1021,7713.8
26,3234,13878.1
26,2169,14928.3
26,4965,8303.6
26,811,23431.6
26,2234,16579.1
26,808,29518.0
26,4260,9189.9
26,388,7701.4
26,2514,8826.2
26,4837,1021.0
26,666,11562.4
26,150,9175.2
26,487,7735.6
26,2819,2792.9
26,3903,30617.7
26,2916,16466.8
26,3128,8155.8
26,1093,528.9
26,4237,6748.3
26,2711,14418.3
26,4069,22258.4
26,4879,16901.1
26,2625,12696.2
26,733,37318.4
26,1077,4013.8
26,4587,8822.9
26,1845,12493.3
26,2852,32964.6
26,4600,15533.0
26,288,2990.8
26,4950,24904.9
26,292,14892.9
26,2466,8432.9
26,2433,16045.2
26,3125,6958.5
26,323,8807.8
26,551,3772.5
26,4669,8593.0
26,212,23353.2
26,208,4011.2
26,754,7194.2
26,1127,29601.4
26,3276,6514.7
26,845,10355.8
26,1834,804.6
26,971,12568.7
26,1890,16419.8
26,3155,7041.0
26,1945,18670.9
26,1626,21322.1
26,219,17792.2
26,619,23234.5
26,3470,6459.6
26,565,7519.5
26,1532,46378.9
26,1439,7863.3
26,904,9039.9
26,1943,24432.2
26,1720,22699.6
26,1230,8569.8
26,2574,13735.0
26,1553,18422.4
26,4108,13345.3
26,3793,7150.4
26,4678,8247.8
26,2700,6100.0
26,3005,14053.5
26,1211,13209.7
26,4769,45031.8
26,4086,9096.2
26,3226,15130.7
26,1562,17257.2
26,3787,15747.2
26,4998,7947.3
26,4628,22981.2
26,931,5759.9
26,3698,25231.2
26,616,3819.2
26,3749,19665.9
26,368,31780.9
26,4701,27614.1
26,4310,31.9
26,3210,3005.0
26,2875,16980.6
26,3713,12235.7
26,89,7909.8
26,2420,6848.3
26,548,30180.4
26,4269,38936.7
26,2979,2303.0
26,1531,7889.0
26,2981,9750.0
26,3315,32125.7
26,3929,19256.5
26,3183,38041.0
26,4216,7743.0
26,3734,4056.4
26,87,44493.6
26,3902,11743.7
26,2316,6044.7
26,755,3662.7
26,4312,13375.5
26,4182,20173.8
26,3076,26278.4
26,2251,8700.0
26,3956,2643.1
26,3164,43591.9
26,4363,9174.9
26,1644,16106.2
26,2559,29898.2
26,4425,7756.2
26,1894,44813.6
26,4722,33836.1
26,1256,2591.5
26,2599,2806.5
26,1356,9746.4
26,948,12559.4
26,2846,17698.2
26,2733,8576.6
26,887,29897.6
26,2537,31237.1
26,3753,32678.5
26,1452,7251.7
26,802,11392.4
26,1381,24779.0
26,1557,15311.3
26,1291,15186.0
26,644,17964.3
26,1642,12854.6
26,370,7895.9
26,1756,4263.3
26,3739,8508.9
26,888,5915.7
26,2529,14186.8
26,4468,40266.1
26,1323,19961.1
26,3803,30773.2
26,4880,19981.0
26,1249,12079.3
26,1516,15295.3
26,1479,5395.2
26,2083,8383.2
26,4413,16390.5
26,2429,9150.9
26,2732,25535.0
26,1137,8643.0
26,247,26899.9
26,3287,21540.3
26,1619,8863.1
26,1861,18370.8
26,3135,16167.0
26,328,8521.2
26,1330,10434.7
26,3859,22555.9
26,4224,2219.5
26,2993,39904.2
26,4521,10174.3
26,2589,2877.7
26,1685,3709.1
26,4776,11711.0
26,1165,44215.2
26,1101,11216.9
26,1288,8869.5
26,1799,13833.2
26,3410,29490.4
